project_id,project_name,agency,state,prediction_month,evaluation_month,physical_progress_t,expenditure_ratio_pct_t,divergence_spread_t,schedule_slippage_months_t,months_since_last_progress_increase_t,s_stag,s_vel,s_sched,s_div,s_rep,flag_stag,flag_vel,flag_sched,flag_div,flag_rep,total_stress_flags,index_rule_based,index_equal_weighted,execution_stress_index,split
400033,BHATADI EXPANSION OC 5-2022 3/2028 {3/2028},WCL,MAHARASHTRA CIVIL AVIATION,2025-04,2025-07,17.0,8.402981393691942,-8.597018606308058,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400043,LAYING OF POL PIPELINES IN COMMON CORRIDOR FOR PROPOSED GRASS ROOT TERMINAL AT VALLUR 1-2022 7/2024,CHENNAI,TAMIL NADU CIVIL AVIATION,2025-04,2025-07,58.7,29.59589867310012,-29.104101326899883,22.0,0,0.0,1.0,0.5167,0.0,0.1,0,1,1,0,0,2,0.4,0.3233,0.3375,TRAIN
400073,EXPANSION OF KONAR OCP 1-2022 3/2032 {3/2032},CCL,JHARKHAND COAL,2025-04,2025-07,32.0,52.13426076513124,20.134260765131238,0.0,0,0.0,1.0,0.0,0.2685,0.1,0,1,0,0,0,1,0.2,0.2737,0.3137,TRAIN
400074,EXPANSION OF KARO OCP 1-2022 3/2029 {3/2029},CCL,JHARKHAND COAL,2025-04,2025-07,20.0,23.96116547602012,3.9611654760201205,0.0,0,0.0,1.0,0.0,0.0528,0.1,0,1,0,0,0,1,0.2,0.2306,0.2706,TRAIN
400077,"GRASS ROOT POL TERMINAL AT VALLUR, CHENNAI 1-2022 7/2024",IOCL,TAMIL NADU CIVIL AVIATION,2025-04,2025-07,84.79,64.03893163307836,-20.751068366921643,11.0,0,0.0,1.0,0.3333,0.0,0.1,0,1,1,0,0,2,0.4,0.2867,0.31,TRAIN
400078,NEW MUNDRA-PANIPAT CRUDE OIL PIPELINE 12-2021 10/2024,IOCL,RAJASTHAN CIVIL AVIATION,2025-04,2025-07,79.96,73.07676118741693,-6.883238812583059,14.0,0,0.0,1.0,0.3333,0.0,0.1,0,1,1,0,0,2,0.4,0.2867,0.31,TRAIN
400087,REDEVELOPMENT OF SOBHASAN COMPLEX 8-2021 2/2026 {2/2026},ONGC,GUJARAT CIVIL AVIATION,2025-04,2025-07,69.4,42.545485633456906,-26.8545143665431,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400119,LIFE EXTENSION OF WALL PLATFORMS OF MUMBAI HIGH AND HEERA FIELDS 12-2015 4/2018,ONGC,MAHARASHTRA CIVIL AVIATION,2025-04,2025-07,88.4,89.0455878432418,0.645587843241799,68.0,0,0.0,1.0,1.0,0.0086,0.1,0,1,1,0,0,2,0.4,0.4217,0.4117,TRAIN
400120,KG-DWN-98-2 CLUSTER II DEVELOPMENT PROJECT 3-2016 6/2020,ONGC,ANDHRA PRADESH,2025-04,2025-07,,,0.0,57.0,0,0.0,1.0,1.0,0.0,0.4,0,1,1,0,1,3,0.6,0.48,0.44,TRAIN
400138,CHANDRAGUPT OCP 8-2020 3/2032 {3/2032},CCL,JHARKHAND COAL,2025-04,2025-07,12.4,34.85567539804828,22.455675398048278,0.0,0,0.0,1.0,0.0,0.2994,0.1,0,1,0,0,0,1,0.2,0.2799,0.3199,TRAIN
400139,KOTRE BASANTPUR PACHMO OCP 8-2020 3/2032 {3/2032},CCL,JHARKHAND COAL,2025-04,2025-07,41.0,70.55324592260953,29.553245922609534,0.0,0,0.0,1.0,0.0,0.394,0.1,0,1,0,1,0,2,0.4,0.2988,0.3388,TRAIN
400141,5TH STREAM ALUMINA REFINERY EXPANSION PROJECT 12-2014 4/2021,NALCO,ODISHA COAL,2025-04,2025-07,73.01,66.06932750907106,-6.940672490928947,53.0,0,0.0,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.42,0.41,TRAIN
400142,PACHWARA SOUTH COAL BLOCK 7-2013 9/2028 {9/2028},NLC,JHARKHAND COAL,2025-04,2025-07,54.0,26.029247848767216,-27.970752151232784,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400144,PORDA CHIMTAPANI OCP (10 MTY) 12-2020 3/2029 {3/2029},SECL,CHHATTISGARH COAL,2025-04,2025-07,10.0,2.013748203556525,-7.986251796443475,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400148,AMADAND OPENCAST EXPANSION PROJECT 3-2016 3/2021,SECL,MADHYA PRADESH,2025-04,2025-07,73.0,31.254600662495395,-41.74539933750461,72.0,0,0.0,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.42,0.41,TRAIN
400149,BAROUD OC EXPANSION (3-10 MTY) 8-2020 3/2029 {3/2029},SECL,CHHATTISGARH COAL,2025-04,2025-07,41.0,39.16746038618062,-1.8325396138193781,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400150,REVISED PROJECT REPORT MAGADH EXPANSION OCP 8-2020 3/2028 {3/2028},CCL,JHARKHAND COAL,2025-04,2025-07,29.0,20.614195305726067,-8.385804694273933,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400151,UCE OF EPR OF NORTH URIMARI OCP 7-2021 3/2029 {3/2029},CCL,JHARKHAND COAL,2025-04,2025-07,75.0,89.12557781201849,14.125577812018491,0.0,0,0.0,1.0,0.0,0.1883,0.1,0,1,0,0,0,1,0.2,0.2577,0.2977,TRAIN
400152,RAMPUR BATURA OC (4.0 MTY) 7-2019 3/2026 {3/2026},SECL,MADHYA PRADESH,2025-04,2025-07,44.0,39.06303796049418,-4.936962039505822,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400153,EPR ROHINI KARKATA OCP 1-2021 3/2028 {3/2028},CCL,JHARKHAND COAL,2025-04,2025-07,11.7,8.177025146508301,-3.5229748534916983,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400154,EPR PUNDI OCP 11-2020 3/2027 {3/2027},CCL,JHARKHAND COAL,2025-04,2025-07,21.0,33.16324384944277,12.163243849442772,0.0,0,0.0,1.0,0.0,0.1622,0.1,0,1,0,0,0,1,0.2,0.2524,0.2924,TRAIN
400155,EXPANSION OF ASHOK OCP 5-2021 3/2028 {3/2028},CCL,JHARKHAND COAL,2025-04,2025-07,20.0,6.0898187890749,-13.9101812109251,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400156,EXPANSION PROJECT AMRAPALI OCP 8-2020 3/2028 {3/2028},CCL,JHARKHAND COAL,2025-04,2025-07,41.0,20.70130350554404,-20.29869649445596,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400160,RAJRAPPA RCE OCP ( 3.0 MTY) 12-2009 3/2016 {3/2027},CCL,JHARKHAND COAL,2025-04,2025-07,75.0,95.63864147988646,20.63864147988646,132.0,0,0.0,1.0,1.0,0.2752,0.1,0,1,1,0,0,2,0.4,0.475,0.465,TRAIN
400162,BLOCK-B EXPANSION OPENCAST PROJECT 7-2019 3/2023 {3/2027},NCL,MADHYA PRADESH,2025-04,2025-07,29.48,43.17669794034304,13.69669794034304,48.0,0,0.0,1.0,1.0,0.1826,0.1,0,1,1,0,0,2,0.4,0.4565,0.4465,TRAIN
400165,SUBHADRA OCP 5-2021 3/2029,MCL,ODISHA COAL,2025-04,2025-07,39.3,69.68609230078934,30.386092300789343,0.0,0,0.0,1.0,0.0,0.4051,0.1,0,1,0,1,0,2,0.4,0.301,0.341,TRAIN
400166,SIARMAL OCP (40.00MTY) 2-2021 3/2029 {3/2029},MCL,ODISHA COAL,2025-04,2025-07,51.07,66.14872876788272,15.078728767882716,0.0,0,0.0,1.0,0.0,0.201,0.1,0,1,0,0,0,1,0.2,0.2602,0.3002,TRAIN
400167,REDEVELOPMENT OF SANTHAL FIELD 2-2017 3/2026 {3/2026},ONGC,GUJARAT CIVIL AVIATION,2025-04,2025-07,93.6,99.452931461602,5.852931461602012,0.0,0,0.0,1.0,0.0,0.078,0.1,0,1,0,0,0,1,0.2,0.2356,0.2756,TRAIN
400168,SETTING UP 500KTPA PROPANE DEHYDROGENATION INTEGRATED WITH POLYPROPYLENE UNIT ALONG WITH OFFSITE AND 5-2019 4/2025,GAIL,MAHARASHTRA CIVIL AVIATION,2025-04,2025-07,82.79,55.41648898365317,-27.37351101634684,6.0,0,0.0,1.0,0.1,0.0,0.1,0,1,0,0,0,1,0.2,0.24,0.275,TRAIN
400169,REDEVELOPMENT OF LINCH FIELD 4-2021 3/2025 {7/2025},ONGC,GUJARAT CIVIL AVIATION,2025-04,2025-07,65.9,44.77931259011209,-21.120687409887914,4.0,0,0.0,1.0,0.0833,0.0,0.1,0,1,0,0,0,1,0.2,0.2367,0.2725,TRAIN
400171,"SECOND GENERATION ETHANOL BIOREFINERY PROJECT, BATHINDA, PUNJAB 5-2020 2/2023",HPCL,PUNJAB,2025-04,2025-07,95.6,81.18061711198345,-14.419382888016543,19.0,0,0.0,1.0,0.7167,0.0,0.1,0,1,1,0,0,2,0.4,0.3633,0.3675,TRAIN
400172,CHITRA EAST (RCE) OCP 8-2018 3/2026,ECL,JHARKHAND COAL,2025-04,2025-07,51.0,44.21183703646056,-6.788162963539442,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400173,MOHANPUR EXPANSION OC PHASE II 11-2020 3/2026 {3/2026},ECL,WEST BENGAL CIVIL AVIATION,2025-04,2025-07,30.0,8.246436967794914,-21.753563032205086,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400174,NEW SINTER PLANT AT BOKARO STEEL PLANT 3-2015 10/2017,SAIL,JHARKHAND COAL,2025-04,2025-07,51.75,49.901272613137024,-1.8487273868629757,109.0,0,0.0,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.42,0.41,TRAIN
400177,AMALGAMATED YEKONA-I YEKONA-II 8-2015 3/2025 {3/2025},WCL,MAHARASHTRA CIVIL AVIATION,2025-04,2025-07,86.0,72.8770212297877,-13.122978770212299,0.0,0,0.0,1.0,0.0167,0.0,0.1,0,1,0,0,0,1,0.2,0.2233,0.2625,TRAIN
400178,DINESH (MAKARDHOKDA-III) OC 2-2020 3/2027 {3/2027},8.0 MTY,MAHARASHTRA CIVIL AVIATION,2025-04,2025-07,48.0,48.87911308503543,0.8791130850354278,0.0,0,0.0,1.0,0.0,0.0117,0.1,0,1,0,0,0,1,0.2,0.2223,0.2623,TRAIN
400180,BONJEMEHARI EXPANSION OCP 8-2021 3/2026,ECL,WEST BENGAL CIVIL AVIATION,2025-04,2025-07,16.0,14.22357088982828,-1.7764291101717191,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400181,NAKRAKONDA KUMARDIH B OCP 8-2018 3/2029 {3/2029},ECL,WEST BENGAL CIVIL AVIATION,2025-04,2025-07,25.5,13.929615851353768,-11.570384148646232,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400182,SIDULI MINE (OC AND UG) 5-2018 3/2027 {3/2027},ECL,WEST BENGAL CIVIL AVIATION,2025-04,2025-07,14.0,0.8875684361978436,-13.112431563802156,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400183,BALARAM EXPANSION OCP 8-2020 3/2029 {3/2029},MCL,ODISHA COAL,2025-04,2025-07,50.17,29.17347989989184,-20.99652010010816,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400185,GOPALJI-KANIHA OCP 4-2022 3/2028 {3/2028},MCL,ODISHA COAL,2025-04,2025-07,17.39,27.734873204570498,10.344873204570497,0.0,0,0.0,1.0,0.0,0.1379,0.1,0,1,0,0,0,1,0.2,0.2476,0.2876,TRAIN
400186,UCE OF TILABONI UG 1-2023 3/2029 {3/2029},ECL,WEST BENGAL CIVIL AVIATION,2025-04,2025-07,10.0,6.887206803102513,-3.1127931968974867,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400187,INTEGRATED LAKHANPUR- BELPAHAR-LILARI OCP 5-2018 3/2027 {3/2027},MCL,ODISHA COAL,2025-04,2025-07,60.87,71.84844439880891,10.97844439880891,0.0,0,0.0,1.0,0.0,0.1464,0.1,0,1,0,0,0,1,0.2,0.2493,0.2893,TRAIN
400204,BAHRAICH SRAVASTI BALRAMPUR (TULSIPUR) 10-2018 10/2030 {3/2028},NER,UTTAR PRADESH,2025-04,2025-07,5.0,21.85522432173093,16.85522432173093,-31.0,0,0.0,1.0,0.0,0.2247,0.1,0,1,0,0,0,1,0.2,0.2649,0.3049,TRAIN
400205,SAHJANWA - DOHRIGHAT 8-2019 3/2029 {12/2027},NER,UTTAR PRADESH,2025-04,2025-07,2.5,41.80640272778936,39.30640272778936,-15.0,0,0.0,1.0,0.0,0.5241,0.1,0,1,0,1,0,2,0.4,0.3248,0.3648,TRAIN
400220,KHARSIA DHARAMJAIGARH WITH SPUR LINE EAST CORRIDOR-PHASE I 4-2013 9/2018 {3/2026},IRCON,CHHATTISGARH COAL,2025-04,2025-07,92.6,90.5287067493798,-2.071293250620201,90.0,0,0.0,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.42,0.41,TRAIN
400223,NAGAPATTINAM THIRUTURAIPUNDI (38KM)- NEW LINE PROJECT 7-2008 3/2026,SR,TAMIL NADU CIVIL AVIATION,2025-04,2025-07,19.0,18.07499524141869,-0.9250047585813093,12.0,0,0.0,1.0,0.2,0.0,0.1,0,1,1,0,0,2,0.4,0.26,0.29,TRAIN
400231,NLC TALABIRA THERMAL POWER PROJECT (PHASE-1: 3 X 800 MW) 1-2024 5/2029,NLC,ODISHA COAL,2025-04,2025-07,1.55,5.719545805313637,4.169545805313637,10.0,0,0.0,1.0,0.1667,0.0556,0.1,0,1,0,0,0,1,0.2,0.2645,0.2961,TRAIN
400232,BRUNDAMAL-JHARSUGUDA- FLYOVER CONNECTION FOR JOINING DN LINE 12-2009 12/2026 {12/2026},ECOR,ODISHA COAL,2025-04,2025-07,10.0,101.85185185185186,91.85185185185186,0.0,0,0.0,1.0,0.0,1.0,0.1,0,1,0,1,0,2,0.4,0.42,0.46,TRAIN
400247,NAHATI - RANAGHAT 3RD LINE (MM OF KALINARAYANPUR - KRISHNANAGAR) 7-2015 3/2025 {3/2025},ER,WEST BENGAL CIVIL AVIATION,2025-04,2025-07,44.0,58.453833674261126,14.453833674261126,0.0,0,0.0,1.0,0.0167,0.1927,0.1,0,1,0,0,0,1,0.2,0.2619,0.301,TRAIN
400253,VIZIANAGARAM -SAMABALPUR 3RD LINE 1-1991 12/2026 {12/2026},RVNL,ODISHA COAL,2025-04,2025-07,,97.67569683291836,97.67569683291836,0.0,0,0.0,1.0,0.0,1.0,0.4,0,1,0,1,1,3,0.6,0.48,0.49,TRAIN
400259,NEYVELI UTTAR PRADESH POWER PROJECT LIMITED 1980 MW 7-2016 11/2021,NLC,UTTAR PRADESH,2025-04,2025-07,,,0.0,47.0,0,0.0,1.0,1.0,0.0,0.4,0,1,1,0,1,3,0.6,0.48,0.44,TRAIN
400261,PATRATU STPP-I (3X800MW) 11-2017 3/2023 {3/2026},NTPC,JHARKHAND COAL,2025-04,2025-07,,,0.0,36.0,0,0.0,1.0,1.0,0.0,0.4,0,1,1,0,1,3,0.6,0.48,0.44,TRAIN
400271,WARDHA-NANDED MAHARASHTRA 4-2008 3/2027 {1/2026},CR,MAHARASHTRA CIVIL AVIATION,2025-04,2025-07,47.0,90.19342067836556,43.193420678365555,-14.0,0,0.0,1.0,0.0,0.5759,0.1,0,1,0,1,0,2,0.4,0.3352,0.3752,TRAIN
400275,TIDIVANAM-NAGARI (NL) 9-2006 9/2016,SR,TAMIL NADU CIVIL AVIATION,2025-04,2025-07,14.0,23.540896748858547,9.540896748858547,138.0,0,0.0,1.0,1.0,0.1272,0.1,0,1,1,0,0,2,0.4,0.4454,0.4354,TRAIN
400277,NEW WORK FOR CONSTRUCTION OF METRO RAILWAY FROM NSCB AIRPORT TO NEW GARIA VIA RAJARHAT 4-2010 12/2025 {3/2026},MTP,WEST BENGAL CIVIL AVIATION,2025-04,2025-07,,82.4086520495072,82.4086520495072,3.0,0,0.0,1.0,0.05,1.0,0.4,0,1,0,1,1,3,0.6,0.49,0.4975,TRAIN
400280,"EXTENSION OF MRTS FROM VELACHERY TO STN. THOMAS, MTP 4-2006 7/2024",MRTP,TAMIL NADU CIVIL AVIATION,2025-04,2025-07,98.0,86.14732769308321,-11.852672306916787,10.0,0,0.0,1.0,0.3167,0.0,0.1,0,1,1,0,0,2,0.4,0.2833,0.3075,TRAIN
400291,KIRANDUL - JAGDALPUR DOUBLING 12-2012 3/2020 {3/2024},ECOR,CHHATTISGARH COAL,2025-04,2025-07,94.5,97.59192845323255,3.091928453232555,48.0,0,0.0,1.0,1.0,0.0412,0.1,0,1,1,0,0,2,0.4,0.4282,0.4182,TRAIN
400298,NADIKUDE-SRI KALAHASTI 4-2011 5/2027 {5/2027},SCR,ANDHRA PRADESH,2025-04,2025-07,,61.99721363716432,61.99721363716432,0.0,0,0.0,1.0,0.0,0.8266,0.4,0,1,0,1,1,3,0.6,0.4453,0.4553,TRAIN
400299,POTTANGI BAUXITE MINES 5-2018 12/2024 {5/2025},NALCO,ODISHA COAL,2025-04,2025-07,50.9,47.06444605358436,-3.8355539464156365,5.0,0,0.0,1.0,0.15,0.0,0.1,0,1,0,0,0,1,0.2,0.25,0.2825,TRAIN
400301,IRUGUR-DEVANGONTHI POL PIPELINE 11-2012 2/2017,BPCL,TAMIL NADU CIVIL AVIATION,2025-04,2025-07,56.7,34.68995381062356,-22.010046189376446,104.0,0,0.0,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.42,0.41,TRAIN
400312,EXPANSION PR OF JHANJRA UG 4-2020 3/2029 {3/2029},5.00 MTY,WEST BENGAL CIVIL AVIATION,2025-04,2025-07,38.0,39.563844907943015,1.5638449079430146,0.0,0,0.0,1.0,0.0,0.0209,0.1,0,1,0,0,0,1,0.2,0.2242,0.2642,TRAIN
400313,RANIGANJ MASTER PLAN 8-2009 8/2019 {8/2019},ECL,WEST BENGAL CIVIL AVIATION,2025-04,2025-07,42.0,15.146274735353096,-26.853725264646904,0.0,0,0.0,1.0,0.4,0.0,0.1,0,1,1,0,0,2,0.4,0.3,0.32,TRAIN
400315,SONEPUR BAZARI EXPANSION OC 7-2021 3/2029 {3/2029},ECL,WEST BENGAL CIVIL AVIATION,2025-04,2025-07,17.0,10.261088333954527,-6.738911666045473,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400321,NIGAHI EXPANSION OCP (15 TO 25 MTPA) 11-2020 3/2025 {3/2028},NCL,MADHYA PRADESH,2025-04,2025-07,44.0,43.99542111835715,-0.004578881642849808,36.0,0,0.0,1.0,0.6167,0.0,0.1,0,1,1,0,0,2,0.4,0.3433,0.3525,TRAIN
400352,JHARKHAND LAIYO OCP 8-2020 3/2031 {3/2031},CCL,JHARKHAND COAL,2025-04,2025-07,28.0,19.069542357141923,-8.930457642858077,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400353,DHUPTALA OC(SASTI UG TO OC) 10-2021 3/2028 {3/2028},WCL,MAHARASHTRA CIVIL AVIATION,2025-04,2025-07,33.0,22.0774896999459,-10.9225103000541,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
400354,DIPKA OC EXPANSION 40 MTY 12-2020 3/2029 {3/2029},SECL,CHHATTISGARH COAL,2025-04,2025-07,37.3,53.42580226657001,16.125802266570012,0.0,0,0.0,1.0,0.0,0.215,0.1,0,1,0,0,0,1,0.2,0.263,0.303,TRAIN
400369,BINA KAKRI AMALGAMATION OCP 14 MTPA 8-2020 3/2024 {3/2027},NCL,MULTI STATE COAL,2025-04,2025-07,58.2,91.89641567633488,33.69641567633488,36.0,0,0.0,1.0,0.8167,0.4493,0.1,0,1,1,1,0,3,0.6,0.4732,0.4724,TRAIN
400392,REORGANISATION OF BHARATPUR OCP EXPANSION 11-2018 3/2029 {3/2029},MCL,ODISHA COAL,2025-04,2025-07,44.6,61.411406651238,16.811406651238002,0.0,0,0.0,1.0,0.0,0.2242,0.1,0,1,0,0,0,1,0.2,0.2648,0.3048,TRAIN
400425,MOONIDIH XV SEAM UG 8-2011 3/2019 {5/2026},BCCL,JHARKHAND COAL,2025-04,2025-07,81.0,49.080283189868894,-31.919716810131106,86.0,0,0.0,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.42,0.41,TRAIN
40380,UP GRADATION OF NH 130C ABHANPUR TO PAUND FROM NK KM 0.000 TO KM. 40.380 TO TWO LANE WITH PAVED SHOU 12-2020 9/2023,MoRTH,CHHATTISGARH COAL,2025-04,2025-07,80.71,53.75336508593912,-26.95663491406087,17.0,0,0.0,1.0,0.6,0.0,0.1,0,1,1,0,0,2,0.4,0.34,0.35,TRAIN
40390,DELHI-AMRITSAR-KATRA EXPRESSWAY FROM CH.KM 303+900 TO KM 319+400 OF MAIN EXPRESSWAY) AND AMRITSAR CO 12-2020 4/2024,NHAI,PUNJAB,2025-04,2025-07,61.96,73.36311971200409,11.403119712004091,17.0,0,0.0,1.0,0.4833,0.152,0.1,0,1,1,0,0,2,0.4,0.3471,0.3629,TRAIN
40430,4 LANING OF ITANAGAR TO BANDARDEWA SECTION OF NH- 415 FROM KM 40+430 TO KM 51+735 (PACKAGE B) ON EPC 6-2020 3/2027 {3/2027},MoRTH,ARUNACHAL PRADESH,2025-04,2025-07,41.94,36.16129876931134,-5.778701230688661,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
40840,DAINADUBI-DARUGIRI PKG-1B 3-2023 3/2027 {3/2027} 4-2008 3/2025 {7/2025},NHIDCL,MIZORAM,2025-04,2025-07,,0.0439199240610345,0.0439199240610345,0.0,0,0.0,1.0,0.0,0.0006,0.4,0,1,0,0,1,2,0.4,0.2801,0.2901,TRAIN
413257,REHABILITATION/ UPGRADATION OF EXISTING HIGHWAY TO FOUR LANE STANDARDS IN KURKHEDA TOWN FROM (KM.413 3-2022 5/2025 {5/2025},MoRTH,MAHARASHTRA CIVIL AVIATION,2025-04,2025-07,,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.4,0,1,0,0,1,2,0.4,0.28,0.29,TRAIN
423500,DELHI-AMRITSAR-KATRA EXPRESSWAY (PHASE-II PKG- XIV) FROM JUNCTION WITH PATHANKOT-GURDASPUR ROAD (NH-5 10-2021 9/2024,NHAI,JAMMU AND KASHMIR,2025-04,2025-07,70.15,52.070617144434,-18.079382855566003,10.0,0,0.0,1.0,0.2833,0.0,0.1,0,1,1,0,0,2,0.4,0.2767,0.3025,TRAIN
43060,REHABILITATION AND UPGRADATION OF NONGSTOIN TO WAHKAJI SECTION OF PROJECT ROAD KM 0.000 TO KM 43.06 8-2020 2/2022,MoRTH,MEGHALAYA,2025-04,2025-07,95.0,46.28895932382461,-48.71104067617539,37.0,0,0.0,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.42,0.41,TRAIN
45700,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM VANKARAKUNTA 45.700 KM. TO ODULAPALLE 72.000 KM. OF NH 12-2022 11/2025 {11/2025},NHAI,ANDHRA PRADESH,2025-04,2025-07,42.06,16.430823152615094,-25.629176847384908,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
468100,DELHI-AMRITSAR-KATRA EXPRESSWAY (PHASE-II PKG- XV) [JUNCTION WITH HIRANAGAR ROAD NEAR VILLAGE GURHA B 10-2021 9/2024,NHAI,JAMMU AND KASHMIR,2025-04,2025-07,83.5,60.4585719810678,-23.0414280189322,12.0,0,0.0,1.0,0.3167,0.0,0.1,0,1,1,0,0,2,0.4,0.2833,0.3075,TRAIN
47020,CONSTRUCTION OF 2 LANE WITH PAVED SHOULDERS GREENFIELD BYPASS FROM EXISTING CH. K 3-2023 9/2026 {9/2026},BARAMULLA BYPASS,JAMMU AND KASHMIR,2025-04,2025-07,,34.09106939532259,34.09106939532259,0.0,0,0.0,1.0,0.0,0.4545,0.4,0,1,0,1,1,3,0.6,0.3709,0.3809,TRAIN
49150,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHAINAGE KM 64.535 TO K 3-2020 9/2023 {3/2025},BRO,JAMMU AND KASHMIR,2025-04,2025-07,78.27,59.04662263780814,-19.223377362191854,18.0,0,0.0,1.0,0.6167,0.0,0.1,0,1,1,0,0,2,0.4,0.3433,0.3525,TRAIN
503500,DELHI-AMRITSAR-KATRA EXPRESSWAY (PHASE-II PKG- XVI) EXISTING JAKH (VIJAYPUR)- KUNJWANI SECTION OF NH-4 9-2021 9/2024,NHAI,JAMMU AND KASHMIR,2025-04,2025-07,81.2,52.42943274988004,-28.77056725011996,12.0,0,0.0,1.0,0.3167,0.0,0.1,0,1,1,0,0,2,0.4,0.2833,0.3075,TRAIN
50500,UPGRADATION OF NASRULLAGANI-REHTI-BUDHNI SCCTION TO 2-LANE WITH PAVED SHOULDER FROM KM 0+150 TO KM 12-2021 10/2024 {9/2025},MoRTH,MADHYA PRADESH,2025-04,2025-07,34.46,23.423571054011536,-11.036428945988465,11.0,0,0.0,1.0,0.2833,0.0,0.1,0,1,0,0,0,1,0.2,0.2767,0.3025,TRAIN
50600,CONSTRUCTION OF TWIN TUBE TUNNELS ON JAMMU KASHMIR RING ROAD (NH-244A) BETWEEN DESIGN CH. 50+600 TO 3-2023 6/2025 {6/2025},NHAI,JAMMU AND KASHMIR,2025-04,2025-07,63.93,50.54688996233482,-13.383110037665183,0.0,0,0.0,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.22,0.26,TRAIN
50850,UKHRUL TOLOI TADUBI PKG-2 3-2023 2/2026,NHIDCL,MANIPUR,2025-04,2025-07,69.25,25.151127845521437,-44.09887215447856,1.0,0,0.0,1.0,0.0167,0.0,0.1,0,1,0,0,0,1,0.2,0.2233,0.2625,TRAIN
50860,CONSTRUCTION OF NEW 4 LANE PRAYAGRAJ SOUTHERN BYPASS FROM DESIGN KM 50.860 (NABABA URF NIBI KALA UPA 8-2023 3/2025 {6/2025},NHAI,UTTAR PRADESH,2025-04,2025-07,90.2,101.5451527984434,11.345152798443394,3.0,0,0.0,1.0,0.0667,0.1513,0.1,0,1,0,0,0,1,0.2,0.2636,0.3003,TRAIN
51700,KHELLANI-KHANABAL PKG-2 7-2021 2/2023,NHIDCL,JAMMU AND KASHMIR,2025-04,2025-07,51.21,13.98239759576918,-37.22760240423082,28.0,0,0.0,1.0,0.8667,0.0,0.1,0,1,1,0,0,2,0.4,0.3933,0.39,TRAIN
