project_id,legacy_ocms_code,agency,sector,cluster_id,cluster_label,distance_to_centroid,is_outlier
72000,N24001844,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9069,0
756052,N24001519,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4106,0
803420,N24001518,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0091,0
81740,N24001313,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9243,0
82000,N24001362,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.3825,0
824920,N24001520,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0056,0
83905,N24001341,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3591,0
87900,N24001964,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.6257,0
900808,N18000352,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,2.2037,0
91400,N24001634,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7917,0
96300,N24001845,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7677,0
99930,N24002021,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9632,0
N04000073,N04000073,AAI,CIVIL AVIATION,0,High Administrative Cost-Revision Volatility,2.0147,0
N04000074,N04000074,AAI,CIVIL AVIATION,3,Mega Capital High-Value Infrastructure,1.3242,0
N04000076,N04000076,AAI,CIVIL AVIATION,0,High Administrative Cost-Revision Volatility,1.198,0
N04000077,N04000077,AAI,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.3738,0
N04000079,N04000079,AAI,CIVIL AVIATION,0,High Administrative Cost-Revision Volatility,1.5281,0
N04000080,N04000080,AAI,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.1533,0
N04000081,N04000081,AAI,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.1858,0
N04000085,N04000085,AAI,CIVIL AVIATION,0,High Administrative Cost-Revision Volatility,1.948,0
N04000087,N04000087,AAI,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,0.9171,0
N04000088,N04000088,AAI,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.1528,0
N04000090,N04000090,AAI,CIVIL AVIATION,0,High Administrative Cost-Revision Volatility,1.1728,0
N04000092,N04000092,AAI,CIVIL AVIATION,0,High Administrative Cost-Revision Volatility,1.4612,0
N04000093,N04000093,AAI,CIVIL AVIATION,0,High Administrative Cost-Revision Volatility,1.3923,0
N04000094,N04000094,AAI,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.0137,0
N04000096,N04000096,AAI,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,0.8779,0
N04000098,N04000098,AAI,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,0.5214,0
N04000102,N04000102,AAI,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.2536,0
N06000104,N06000104,SECL,COAL,3,Mega Capital High-Value Infrastructure,2.6913,0
N06000161,N06000161,SCCL,COAL,1,Standard Rapid-Execution / Linear Infrastructure,2.0181,0
N06000189,N06000189,NLC,COAL,3,Mega Capital High-Value Infrastructure,1.9755,0
N06000198,N06000198,SECL,COAL,1,Standard Rapid-Execution / Linear Infrastructure,1.0305,0
N06000210,N06000210,SCCL,COAL,0,High Administrative Cost-Revision Volatility,1.768,0
N10000011,N10000011,NALCO,COAL,0,High Administrative Cost-Revision Volatility,1.4249,0
N10000017,N10000017,NALCO,COAL,1,Standard Rapid-Execution / Linear Infrastructure,0.9914,0
N12000122,N12000122,SAIL,COAL,0,High Administrative Cost-Revision Volatility,1.1789,0
N12000125,N12000125,SAIL,COAL,1,Standard Rapid-Execution / Linear Infrastructure,0.6303,0
N16000361,N16000361,IOCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,1.3255,0
N16000369,N16000369,HPCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,1.1781,0
N16000382,N16000382,IOCL,PETROLEUM & NATURAL GAS,3,Mega Capital High-Value Infrastructure,1.312,0
N16000392,N16000392,HPCL,PETROLEUM & NATURAL GAS,3,Mega Capital High-Value Infrastructure,1.708,0
N16000411,N16000411,IOCL,PETROLEUM & NATURAL GAS,0,High Administrative Cost-Revision Volatility,1.5688,0
N16000423,N16000423,IOCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,2.1954,0
N16000426,N16000426,IOCL,PETROLEUM & NATURAL GAS,0,High Administrative Cost-Revision Volatility,2.4672,0
N16000429,N16000429,GAIL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,0.7243,0
N16000440,N16000440,HPCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,1.1563,0
N16000442,N16000442,BPCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,0.682,0
N16000446,N16000446,IOCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,0.8796,0
N16000452,N16000452,BPCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,0.5468,0
N16000486,N16000486,IOCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,1.1927,0
N16000496,N16000496,HPCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,1.6108,0
N16000499,N16000499,BPCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,1.3111,0
N16000500,N16000500,BPCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,0.4789,0
N16000507,N16000507,BPCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,0.6217,0
N16000508,N16000508,BPCL,PETROLEUM & NATURAL GAS,1,Standard Rapid-Execution / Linear Infrastructure,0.4564,0
N18000142,N18000142,NTPC,POWER,3,Mega Capital High-Value Infrastructure,2.4069,0
N18000177,N18000177,3X660 MW,COAL,3,Mega Capital High-Value Infrastructure,2.3132,0
N18000272,N18000272,THDCIL,OTHER CENTRAL SECTOR,3,Mega Capital High-Value Infrastructure,1.6076,0
N18000286,N18000286,NTPC,POWER,0,High Administrative Cost-Revision Volatility,1.874,0
N18000293,N18000293,NTPC,POWER,0,High Administrative Cost-Revision Volatility,1.7838,0
N18000295,N18000295,NTPC,POWER,0,High Administrative Cost-Revision Volatility,1.6025,0
N18000296,N18000296,NTPC,POWER,0,High Administrative Cost-Revision Volatility,1.8677,0
N18000319,N18000319,NTPC,POWER,0,High Administrative Cost-Revision Volatility,1.6495,0
N18000320,N18000320,NTPC,POWER,0,High Administrative Cost-Revision Volatility,1.8465,0
N18000321,N18000321,NTPC,POWER,0,High Administrative Cost-Revision Volatility,1.8707,0
N18000322,N18000322,NTPC,POWER,0,High Administrative Cost-Revision Volatility,2.1594,0
N18000328,N18000328,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,0.7079,0
N18000330,N18000330,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,0.7976,0
N18000331,N18000331,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,0.7712,0
N18000332,N18000332,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.1121,0
N18000335,N18000335,SJVN,POWER,3,Mega Capital High-Value Infrastructure,2.1865,0
N18000343,N18000343,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,0.9296,0
N18000345,N18000345,NTPC,POWER,1,Standard Rapid-Execution / Linear Infrastructure,0.8101,0
N18000346,N18000346,NTPC,POWER,3,Mega Capital High-Value Infrastructure,2.2494,0
N18000347,N18000347,NTPC,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.471,0
N18000348,N18000348,NTPC,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.2154,0
N18000349,N18000349,NTPC,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.217,0
N18000350,N18000350,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,0.8082,0
N18000351,N18000351,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.4179,0
N18000353,N18000353,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.0437,0
N18000356,N18000356,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,0.9909,0
N18000357,N18000357,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.4127,0
N18000358,N18000358,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,0.5211,0
N18000359,N18000359,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,0.6669,0
N18000360,N18000360,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,0.7692,0
N18000361,N18000361,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.6674,0
N18000365,N18000365,NTPC,POWER,3,Mega Capital High-Value Infrastructure,2.31,0
N18000366,N18000366,NTPC,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.3976,0
N18000368,N18000368,NHPC,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.302,0
N18000370,N18000370,NTPC,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.0304,0
N18000376,N18000376,PGCIL,POWER,1,Standard Rapid-Execution / Linear Infrastructure,1.3886,0
N21000027,N21000027,HITES,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,1.5315,0
N21000029,N21000029,CPWD FOR HEALTH,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,1.4089,0
N22000087,N22000087,NFR,RAILWAYS,2,Severe Legacy Stagnation & Chronic Slippage,3.7763,0
N22000171,N22000171,ECR,RAILWAYS,2,Severe Legacy Stagnation & Chronic Slippage,4.0617,0
N22000183,N22000183,NFR,RAILWAYS,2,Severe Legacy Stagnation & Chronic Slippage,3.0763,0
N22000274,N22000274,NR,RAILWAYS,2,Severe Legacy Stagnation & Chronic Slippage,3.5854,0
N22000349,N22000349,ECR,RAILWAYS,3,Mega Capital High-Value Infrastructure,1.3537,0
N22000401,N22000401,RVNL,RAILWAYS,3,Mega Capital High-Value Infrastructure,1.5669,0
N22000417,N22000417,ECR,RAILWAYS,3,Mega Capital High-Value Infrastructure,0.9371,0
N22000418,N22000418,IRCON,COAL,3,Mega Capital High-Value Infrastructure,1.4566,0
N22000419,N22000419,ECR,RAILWAYS,2,Severe Legacy Stagnation & Chronic Slippage,2.7732,0
N22000470,N22000470,NER,RAILWAYS,3,Mega Capital High-Value Infrastructure,1.4832,0
N22000485,N22000485,SECR,RAILWAYS,3,Mega Capital High-Value Infrastructure,1.2215,0
N22000502,N22000502,NR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.264,0
N22000504,N22000504,WR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1673,0
N22000505,N22000505,WR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7644,0
N22000510,N22000510,SER,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1993,0
N22000511,N22000511,CR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9308,0
N22000515,N22000515,CR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7968,0
N22000518,N22000518,ECOR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.6068,0
N22000519,N22000519,ECOR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3217,0
N22000522,N22000522,ECOR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.6046,0
N22000523,N22000523,ECR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0774,0
N22000525,N22000525,ECR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1011,0
N22000526,N22000526,ECR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.5248,0
N22000528,N22000528,ECR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,2.0824,0
N22000533,N22000533,WR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4442,0
N22000537,N22000537,54.83 KM,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.3696,0
N22000547,N22000547,WR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4502,0
N22000548,N22000548,WR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3429,0
N22000555,N22000555,SWR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.117,0
N22000556,N22000556,17.98 KM) (PB#29/NR/2022-23,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,4.1256,1
N22000566,N22000566,NER,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.8744,0
N22000568,N22000568,SR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2826,0
N22000570,N22000570,NFR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.8415,0
N22000571,N22000571,SER,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1965,0
N22000589,N22000589,NR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1378,0
N22000591,N22000591,NR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.6313,0
N22000594,N22000594,NWR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5057,0
N22000596,N22000596,RVNL,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1203,0
N22000599,N22000599,RVNL,RAILWAYS,3,Mega Capital High-Value Infrastructure,1.9591,0
N22000600,N22000600,RVNL,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0191,0
N22000605,N22000605,NWR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5506,0
N22000609,N22000609,ER,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,4.9583,1
N22000610,N22000610,ECR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.414,0
N22000612,N22000612,NCR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7983,0
N22000613,N22000613,NER,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4921,0
N22000614,N22000614,NR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.8981,0
N22000616,N22000616,SECR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,2.3572,0
N22000618,N22000618,SR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.5242,0
N22000625,N22000625,SR,RAILWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3317,0
N22000628,N22000628,KOMRCL,CIVIL AVIATION,3,Mega Capital High-Value Infrastructure,2.1029,0
N24000165,N24000165,NHAI,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,2.5752,0
N24000245,N24000245,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.6408,0
N24000247,N24000247,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.1217,0
N24000248,N24000248,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.8398,0
N24000301,N24000301,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.7407,0
N24000332,N24000332,MoRTH,ROAD TRANSPORT & HIGHWAYS,2,Severe Legacy Stagnation & Chronic Slippage,3.623,0
N24000334,N24000334,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.8796,0
N24000463,N24000463,NHAI,ROAD TRANSPORT & HIGHWAYS,3,Mega Capital High-Value Infrastructure,2.3323,0
N24000465,N24000465,AMR,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,0.2387,0
N24000488,N24000488,NHAI,ROAD TRANSPORT & HIGHWAYS,3,Mega Capital High-Value Infrastructure,2.0608,0
N24000531,N24000531,MoRTH,ROAD TRANSPORT & HIGHWAYS,2,Severe Legacy Stagnation & Chronic Slippage,3.7327,0
N24000560,N24000560,NHAI,ROAD TRANSPORT & HIGHWAYS,3,Mega Capital High-Value Infrastructure,2.7207,0
N24000564,N24000564,NHAI,ROAD TRANSPORT & HIGHWAYS,2,Severe Legacy Stagnation & Chronic Slippage,4.2169,0
N24000567,N24000567,NHAI,ROAD TRANSPORT & HIGHWAYS,3,Mega Capital High-Value Infrastructure,3.4889,0
N24000570,N24000570,NHAI,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,2.728,0
N24000576,N24000576,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.6565,0
N24000578,N24000578,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.5186,0
N24000603,N24000603,NHAI,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.4843,0
N24000649,N24000649,NHAI,ROAD TRANSPORT & HIGHWAYS,2,Severe Legacy Stagnation & Chronic Slippage,3.1378,0
N24000659,N24000659,NHAI,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,2.8224,0
N24000683,N24000683,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,2.1962,0
N24000686,N24000686,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.1498,0
N24000688,N24000688,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.8257,0
N24000697,N24000697,NHAI,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,3.75,0
N24000704,N24000704,NHAI,ROAD TRANSPORT & HIGHWAYS,2,Severe Legacy Stagnation & Chronic Slippage,3.2636,0
N24000709,N24000709,NHAI,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,3.7358,0
N24000736,N24000736,NHAI,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,3.6139,0
N24000741,N24000741,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,0.857,0
N24000742,N24000742,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,0.7782,0
N24000743,N24000743,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,0.7903,0
N24000745,N24000745,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,0.7339,0
N24000749,N24000749,NIMBUTALA TO AUSTIN CREEK,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,1.558,0
N24000752,N24000752,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,2.1728,0
N24000753,N24000753,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.6733,0
N24000767,N24000767,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,2.9654,0
N24000768,N24000768,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,3.0082,0
N24000771,N24000771,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,2.571,0
N24000772,N24000772,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.1538,0
N24000773,N24000773,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.1598,0
N24000774,N24000774,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.065,0
N24000776,N24000776,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.0904,0
N24000777,N24000777,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.5609,0
N24000778,N24000778,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.5731,0
N24000780,N24000780,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.7487,0
N24000782,N24000782,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,0.7807,0
N24000798,N24000798,NHAI,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,2.5025,0
N24000821,N24000821,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.0519,0
N24000851,N24000851,NHAI,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.7443,0
N24000858,N24000858,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.3594,0
N24000880,N24000880,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,0.9479,0
N24000907,N24000907,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,0.9883,0
N24000909,N24000909,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.3494,0
N24000910,N24000910,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.2222,0
N24000912,N24000912,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.1744,0
N24000914,N24000914,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.6339,0
N24000917,N24000917,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.313,0
N24000925,N24000925,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.292,0
N24000931,N24000931,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.6637,0
N24000980,N24000980,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,0.9876,0
N24000982,N24000982,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.0512,0
N24000984,N24000984,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,0.9854,0
N24000986,N24000986,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,0.9862,0
N24000990,N24000990,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.0286,0
N24000993,N24000993,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.3409,0
N24000998,N24000998,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,2.2387,0
N24001003,N24001003,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2812,0
N24001008,N24001008,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.5149,0
N24001013,N24001013,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.7826,0
N24001017,N24001017,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4387,0
N24001018,N24001018,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.201,0
N24001021,N24001021,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1981,0
N24001022,N24001022,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.056,0
N24001046,N24001046,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4831,0
N24001050,N24001050,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3373,0
N24001058,N24001058,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3799,0
N24001069,N24001069,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2128,0
N24001078,N24001078,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.479,0
N24001079,N24001079,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1755,0
N24001080,N24001080,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4181,0
N24001090,N24001090,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1449,0
N24001092,N24001092,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.585,0
N24001099,N24001099,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1499,0
N24001101,N24001101,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2859,0
N24001102,N24001102,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4874,0
N24001114,N24001114,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3072,0
N24001124,N24001124,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.0736,0
N24001125,N24001125,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2565,0
N24001130,N24001130,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.9559,0
N24001138,N24001138,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.5048,0
N24001156,N24001156,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.3714,0
N24001157,N24001157,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.3635,0
N24001158,N24001158,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.3365,0
N24001159,N24001159,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.4911,0
N24001160,N24001160,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.2545,0
N24001161,N24001161,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.0922,0
N24001162,N24001162,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.6405,0
N24001164,N24001164,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.1498,0
